Date,Open,High,Low,Close,Volume,Adj Close
3/22/2013,814.74,815.24,809.64,810.31,2973400,405.56
3/25/2013,812.41,819.23,806.82,809.64,3420500,405.23
3/26/2013,813.5,814,807.79,812.42,2381400,406.62
3/27/2013,806.68,807,801.33,802.66,4322000,401.73
3/28/2013,803.99,805.37,793.3,794.19,4571000,397.49
4/1/2013,795.01,802.25,793.25,801.19,3610900,401
4/2/2013,804.54,814.83,804,813.04,4078900,406.93
4/3/2013,813.46,814.2,800.67,806.2,3473500,403.5
4/4/2013,804.25,805.75,791.3,795.07,4890300,397.93
4/5/2013,786.06,786.99,776.4,783.05,6860900,391.92
4/8/2013,778.75,779.55,768.4,774.85,5658500,387.81
4/9/2013,775.5,783.75,773.11,777.65,4310200,389.21
4/10/2013,782.92,792.35,776,790.18,3953200,395.49
4/11/2013,792.88,793.1,784.06,790.39,4053300,395.59
4/12/2013,791.99,792.1,782.93,790.05,3270100,395.42
4/15/2013,785.95,797,777.02,781.93,4901200,391.36
4/16/2013,786.59,796,783.92,793.37,3480500,397.08
4/17/2013,786.75,790.84,778.1,782.56,4069900,391.67
4/18/2013,785.35,785.8,761.26,765.91,6638300,383.34
4/19/2013,769.16,803.44,766.26,799.87,11594700,400.34
4/22/2013,800.6,803.96,775,800.11,5761000,400.46
4/23/2013,801,815.5,800.36,807.9,4580000,404.35
4/24/2013,808.11,818,808,813.45,3654500,407.13
4/25/2013,816.25,816.47,807.63,809.1,3980400,404.95
4/26/2013,807.6,807.74,796.58,801.42,4970400,401.11
4/29/2013,803.25,822.7,803,819.06,4596900,409.94
4/30/2013,819,827.64,817.68,824.57,4608700,412.7
5/1/2013,823.26,824.72,816.36,820.43,2907000,410.63
5/2/2013,820.1,834.55,819.05,829.61,4032500,415.22
5/3/2013,836.96,846.8,836,845.72,5020100,423.28
5/6/2013,848.26,861.85,848.26,861.55,4278300,431.21
5/7/2013,863.01,863.87,850.67,857.23,3914000,429.04
5/8/2013,857,873.88,852.91,873.63,4931600,437.25
5/9/2013,870.84,879.66,868.23,871.48,4396700,436.18
5/10/2013,875.31,880.54,872.16,880.23,3791600,440.56
5/13/2013,878.89,882.47,873.38,877.53,2894100,439.2
5/14/2013,877.5,888.69,877.14,887.1,3155400,443.99
5/15/2013,895.5,916.38,894.02,915.89,7963800,458.4
5/16/2013,919,919.98,902.01,903.87,6412700,452.39
5/17/2013,910.02,913.49,900.52,909.18,5578400,455.05
5/20/2013,905,920.6,905,908.53,4540800,454.72
5/21/2013,908.02,911.66,897.61,906.97,3962000,453.94
5/22/2013,902.56,909.31,886.88,889.42,5116000,445.16
5/23/2013,877,889.96,874,882.79,4545600,441.84
5/24/2013,875.26,878.82,871.01,873.32,4589000,437.1
5/28/2013,883.5,892.14,880.4,881.27,4510400,441.08
5/29/2013,875.71,877.99,864.29,868.31,4022700,434.59
5/30/2013,869.92,878.9,866.41,870.76,4237100,435.82
5/31/2013,868.12,877,867.52,871.22,3934800,436.05
6/3/2013,873,873.97,855.02,867.63,4946400,434.25
6/4/2013,867.85,870.59,854.07,859.1,3733400,429.98
6/5/2013,862.51,869.45,857.13,859.7,4209300,430.28
6/6/2013,864.3,866.33,847.22,864.64,5153000,432.75
6/7/2013,870.42,880,865.32,879.73,5343800,440.31
6/10/2013,882.1,891,880.09,890.22,4670900,445.56
6/11/2013,883.97,887,879.52,879.81,3511600,440.35
6/12/2013,885.46,886,869.65,871.98,4405100,436.43
6/13/2013,868.98,879.66,865.5,877,4135600,438.94
6/14/2013,880.1,884.7,874.13,875.04,4485500,437.96
6/17/2013,879.23,889.43,878.28,886.25,4288300,443.57
6/18/2013,888.65,901,888.35,900.62,4329400,450.76
6/19/2013,901.37,910.84,897.5,900.68,5825900,450.79
6/20/2013,893.99,901,883.31,884.74,6737200,442.81
6/21/2013,888.34,889.88,873.07,880.93,7956600,440.91
6/24/2013,871.88,876.32,863.25,869.79,6027700,435.33
6/25/2013,877.26,879.68,864.51,866.2,5101200,433.53
6/26/2013,873.75,878,870.57,873.65,3659100,437.26
6/27/2013,878.8,884.69,876.65,877.07,3849100,438.97
6/28/2013,874.9,881.84,874.19,880.37,4693900,440.63
7/1/2013,886.45,892.08,885,887.88,3446100,444.38
7/2/2013,890.2,891,877.27,882.31,3779200,441.6
7/3/2013,879.9,889.17,878.5,886.43,2091900,443.66
7/5/2013,890.01,895.41,887.34,893.49,3400300,447.19
7/8/2013,899.21,906.27,897.08,905.09,3935000,453
7/9/2013,911,912.95,897.98,905.24,3954800,453.07
7/10/2013,903.45,911.14,900.38,905.99,3413300,453.45
7/11/2013,913,920.81,908.52,920.24,5163200,460.58
7/12/2013,920,923,915.24,923,5131200,461.96
7/15/2013,924.3,928,916.36,924.69,3917000,462.81
7/16/2013,927.13,927.97,913.9,919.61,3962000,460.27
7/17/2013,921,926.86,916.3,918.55,3009100,459.73
7/18/2013,918.99,920,903.19,910.68,7261700,455.8
7/19/2013,886.61,902.95,875.61,896.6,14703800,448.75
7/22/2013,902,912.67,897,910.7,5800500,455.81
7/23/2013,910.7,913,899.57,903.8,4087300,452.35
7/24/2013,907.26,910.3,900.7,902.9,4152800,451.9
7/25/2013,893.87,896.85,886.08,887.7,5996100,444.29
7/26/2013,886.99,889.99,882,885.35,3551800,443.12
7/29/2013,884.9,894.82,880.89,882.27,3780000,441.58
7/30/2013,885.46,895.61,880.87,890.92,3507600,445.91
7/31/2013,892.99,896.51,886.18,887.75,4342600,444.32
8/1/2013,895,904.55,895,904.22,4272500,452.56
8/2/2013,903.44,907,900.82,906.57,3424300,453.74
8/5/2013,905.39,905.52,899.2,905,2616700,452.95
8/6/2013,904.69,909.71,895.73,896.57,3009100,448.73
8/7/2013,895.04,898.45,889.09,890.65,2755600,445.77
8/8/2013,895.49,895.84,885.29,892.66,2973000,446.78
8/9/2013,890.56,895.52,890,890.41,2644700,445.65
8/12/2013,886.9,887,881.65,885.51,2751200,443.2
8/13/2013,886.83,888.5,876.2,881.25,2836700,441.07
8/14/2013,878.37,880.23,867.16,869.81,4160200,435.34
8/15/2013,864.44,864.92,858,859.66,3734600,430.26
8/16/2013,861.28,862.44,856.54,856.91,3346800,428.88
8/19/2013,857.71,872,857.45,865.65,3618100,433.26
8/20/2013,868.35,872.11,863.54,865.42,2463500,433.14
8/21/2013,870.65,876.91,866.5,869.33,3511000,435.1
8/22/2013,872.7,874.75,870.25,873.71,1738000,437.29
8/23/2013,877.83,878,869.75,870.21,2152000,435.54
8/26/2013,870,874.9,866.05,866.39,2102800,433.63
8/27/2013,859.62,863.73,847.9,850.15,3464700,425.5
8/28/2013,850.25,855.41,847.77,848.55,2657100,424.7
8/29/2013,849.07,860.38,848.59,855.43,2954000,428.14
8/30/2013,855.76,858.04,845.56,846.9,3719400,423.87
9/3/2013,854.36,866.19,853.95,860.38,4091100,430.62
9/4/2013,860.35,873.5,855.17,871.63,4078300,436.25
9/5/2013,873.5,879.88,871.61,879.56,2580000,440.22
9/6/2013,882.44,883.78,873.74,879.58,3120000,440.23
9/9/2013,883.73,889.75,882.42,888.05,2466700,444.47
9/10/2013,890.02,892,884,888.67,2572600,444.78
9/11/2013,888.54,896.97,886.08,896.19,3217900,448.54
9/12/2013,897.4,897.9,890.01,893.06,2188800,446.98
9/13/2013,894.5,895.68,884.84,889.07,2648100,444.98
9/16/2013,896.2,897,884.87,887.76,2670300,444.32
9/17/2013,887.41,888.39,881,886.11,2516200,443.5
9/18/2013,886.35,903.97,883.07,903.32,3865500,452.11
9/19/2013,905.99,905.99,895.4,898.39,3192600,449.64
9/20/2013,898.39,904.13,895.62,903.11,8681900,452.01
9/23/2013,896.15,901.59,885.2,886.5,3551200,443.69
9/24/2013,886.5,890.1,881.4,886.84,2970600,443.86
9/25/2013,886.55,886.55,875.6,877.23,3294700,439.05
9/26/2013,878.3,882.75,875,878.17,2517200,439.52
9/27/2013,874.82,877.52,871.31,876.39,2515000,438.63
9/30/2013,869.08,880.84,868.31,875.91,3441300,438.39
10/1/2013,880.25,887.67,880.05,887,3366200,443.94
10/2/2013,882.73,889.36,877.82,887.99,2987600,444.44
10/3/2013,888,894.1,872.1,876.09,4229700,438.48
10/4/2013,875,877.51,870,872.35,2713200,436.61
10/7/2013,867.45,873.99,864.11,865.74,2584600,433.3
10/8/2013,865.32,865.98,851.63,853.67,3883500,427.26
10/9/2013,856.28,862.65,842.98,855.86,5297200,428.36
10/10/2013,863.84,868.83,860.21,868.24,4506000,434.55
10/11/2013,866.03,873.48,865.3,871.99,2814900,436.43
10/14/2013,866.66,876.25,865.39,876.11,2484700,438.49
10/15/2013,875.76,885.63,874,882.01,3180600,441.45
10/16/2013,885.87,898.33,884.01,898.03,4011100,449.46
10/17/2013,892.99,896.9,885.73,888.79,8504600,444.84
10/18/2013,976.58,1015.46,974,1011.41,23109600,506.21
10/21/2013,1011.46,1019,999.55,1003.3,7249300,502.15
10/22/2013,1005,1013,995.79,1007,4412700,504
10/23/2013,1001,1034.75,1000.63,1031.41,5321000,516.22
10/24/2013,1031.87,1040.57,1024.8,1025.55,4180000,513.29
10/25/2013,1028.82,1028.82,1010.74,1015.2,4056900,508.11
10/28/2013,1015.2,1023.43,1012.99,1015,2315000,508.01
10/29/2013,1019.1,1036.94,1013.5,1036.24,3206700,518.64
10/30/2013,1037.43,1037.51,1026,1030.42,2645500,515.73
10/31/2013,1028.93,1041.52,1023.97,1030.58,3276700,515.81
11/1/2013,1031.79,1036,1025.1,1027.04,2564000,514.03
11/4/2013,1031.5,1032.37,1022.03,1026.11,2275300,513.57
11/5/2013,1020.35,1031.65,1017.42,1021.52,2360400,511.27
11/6/2013,1025.6,1027,1015.37,1022.75,1823900,511.89
11/7/2013,1022.61,1023.93,1007.64,1007.95,3355800,504.48
11/8/2013,1008.75,1018.5,1008.5,1016.03,2579000,508.52
11/11/2013,1009.51,1015.93,1008,1010.59,2222900,505.8
11/12/2013,1007.7,1017.56,1005,1011.78,2433700,506.4
11/13/2013,1006.75,1032.85,1006.5,1032.47,3155600,516.75
11/14/2013,1033.92,1039.75,1030.35,1035.23,2331000,518.13
11/15/2013,1034.87,1038,1030.31,1033.56,2550000,517.3
11/18/2013,1035.75,1048.74,1029.24,1031.55,3515800,516.29
11/19/2013,1031.72,1034.75,1023.05,1025.2,2260900,513.11
11/20/2013,1029.95,1033.36,1020.36,1022.31,1925400,511.67
11/21/2013,1027,1038.31,1026,1034.07,2181400,517.55
11/22/2013,1033.42,1036.17,1029.22,1031.89,2505800,516.46
11/25/2013,1037.16,1053.19,1035.02,1045.93,3222700,523.49
11/26/2013,1048.6,1061.5,1042.94,1058.41,4568000,529.73
11/27/2013,1062.03,1068,1060,1063.11,2244900,532.09
11/29/2013,1062.16,1066.62,1059.45,1059.59,2383200,530.33
12/2/2013,1063.51,1066.35,1050.76,1054.48,2743600,527.77
12/3/2013,1050.95,1063.44,1049.02,1053.26,3348800,527.16
12/4/2013,1051.37,1063.98,1050,1058.18,2380800,529.62
12/5/2013,1057.2,1059.66,1051.09,1057.34,2265100,529.2
12/6/2013,1069.79,1070,1060.08,1069.87,2854700,535.47
12/9/2013,1070.99,1082.31,1068.02,1078.14,2962200,539.61
12/10/2013,1076.15,1092.31,1075.65,1084.66,3704000,542.87
12/11/2013,1087.4,1091.32,1075.17,1077.29,3420100,539.18
12/12/2013,1079.57,1082.94,1069,1069.96,3189800,535.52
12/13/2013,1075.4,1076.29,1057.89,1060.79,4320400,530.93
12/16/2013,1064,1074.69,1062.01,1072.98,3200700,537.03
12/17/2013,1072.82,1080.76,1068.38,1069.86,3068300,535.47
12/18/2013,1071.85,1084.95,1059.04,1084.75,4416100,542.92
12/19/2013,1080.77,1091.99,1079.08,1086.22,3328000,543.65
12/20/2013,1088.3,1101.17,1088,1100.62,6516600,550.86
12/23/2013,1107.84,1115.8,1105.12,1115.1,3439700,558.11
12/24/2013,1114.97,1115.24,1108.1,1111.84,1466900,556.48
12/26/2013,1114.01,1119,1108.69,1117.46,2672900,559.29
12/27/2013,1120,1120.28,1112.94,1118.4,3136200,559.76
12/30/2013,1120.34,1120.5,1109.02,1109.46,2469700,555.29
12/31/2013,1112.24,1121,1106.26,1120.71,2713000,560.92
1/2/2014,1115.46,1117.75,1108.26,1113.12,3639100,557.12
1/3/2014,1115,1116.93,1104.93,1105,3330000,553.05
1/6/2014,1113.01,1118.86,1106.44,1117.32,3535000,559.22
1/7/2014,1125,1139.69,1121.16,1138.86,5100000,570
1/8/2014,1146,1147.32,1133.29,1141.23,4480500,571.19
1/9/2014,1143.44,1144.22,1125.56,1130.24,4164800,565.69
1/10/2014,1139.08,1139.08,1122.25,1130.18,4282700,565.66
1/13/2014,1126.47,1146.91,1117.17,1122.98,4832900,562.05
1/14/2014,1137.95,1151,1128.09,1149.4,4960200,575.28
1/15/2014,1152.99,1155,1143.79,1148.62,3896400,574.88
1/16/2014,1149.1,1157.93,1148,1156.22,3364400,578.69
1/17/2014,1156.85,1160.63,1144.2,1150.53,5397100,575.84
1/21/2014,1160.93,1164,1151.3,1163.7,3955800,582.43
1/22/2014,1166.61,1167.89,1158.86,1165.02,3139600,583.09
1/23/2014,1160,1162.49,1154.37,1160.1,3894300,580.63
1/24/2014,1151.01,1153.55,1123,1123.83,7777200,562.48
1/27/2014,1126.1,1126.5,1082.27,1101.23,8698400,551.17
1/28/2014,1110.32,1125.75,1109.94,1123.01,4415900,562.07
1/29/2014,1119.12,1121.75,1099.42,1106.92,4755000,554.01
1/30/2014,1145,1152.49,1127.25,1135.39,10172600,568.26
1/31/2014,1171.35,1186.54,1151.13,1180.97,11121400,591.08
2/3/2014,1179.2,1181.72,1132.01,1133.43,9129000,567.28
2/4/2014,1137.99,1155,1137.01,1138.16,5618100,569.65
2/5/2014,1143.38,1150.77,1128.02,1143.2,4784200,572.17
2/6/2014,1151.13,1160.16,1147.55,1159.96,3889300,580.56
2/7/2014,1167.63,1177.9,1160.56,1177.44,5267100,589.31
2/10/2014,1171.8,1182.4,1169.02,1172.93,3886500,587.05
2/11/2014,1180.17,1191.87,1172.21,1190.18,4097400,595.69
2/12/2014,1189,1190,1181.38,1186.69,3445500,593.94
2/13/2014,1180.75,1199.9,1179.66,1199.9,3669100,600.55
2/14/2014,1195.61,1204.39,1192.8,1202.8,4369000,602
2/18/2014,1201.41,1212.87,1200,1210.88,4213500,606.05
2/19/2014,1205.3,1209.22,1197.5,1202.34,4202900,601.77
2/20/2014,1203.14,1206.89,1200.22,1204.11,3398100,602.66
2/21/2014,1207.81,1209.87,1202.84,1203.79,3720800,602.5
2/24/2014,1205.36,1220.16,1205.1,1212.51,3345200,606.86
2/25/2014,1215.94,1224.5,1210.42,1220,2874500,610.61
2/26/2014,1224,1228.88,1213.76,1220.17,3960400,610.7
2/27/2014,1218.39,1224.23,1217.01,1219.21,2517400,610.22
2/28/2014,1220.34,1224.19,1206.22,1215.65,4622500,608.43
3/3/2014,1206.75,1207.84,1192.14,1202.69,4205300,601.95
3/4/2014,1215,1216,1209.5,1214.91,2932400,608.06
3/5/2014,1215.05,1223.08,1211.41,1218.26,2468100,609.74
3/6/2014,1222.28,1226.15,1218.6,1219.61,2533600,610.42
3/7/2014,1226.8,1226.99,1211.44,1214.79,3027100,608
3/10/2014,1215.69,1217.64,1204.09,1211.57,2426700,606.39
3/11/2014,1213.77,1214.32,1196.64,1199.99,3422500,600.6
3/12/2014,1196.4,1207.85,1184.19,1207.3,3924600,604.25
3/13/2014,1207.95,1210.5,1184.76,1189.06,4686500,595.13
3/14/2014,1181.99,1190.87,1172.53,1172.8,4583200,586.99
3/17/2014,1179.25,1197.07,1178.11,1192.1,4319800,596.65
3/18/2014,1194.67,1211.53,1193.06,1211.26,3626300,606.24
3/19/2014,1211.8,1211.99,1194.41,1199.25,3222500,600.23
3/20/2014,1199.95,1209.61,1195.36,1197.16,3366000,599.18
3/21/2014,1206.31,1209.63,1182.45,1183.04,6410500,592.11
3/24/2014,1184.19,1184.9,1145.95,1157.93,6068100,579.54
3/25/2014,1166,1169.84,1147,1158.72,4815500,579.94
3/26/2014,1162.01,1171.57,1131.5,1131.97,5154800,566.55
3/27/2014,1130.85,1131.94,1102.1,1114.28,7636700,557.7
3/28/2014,1119,1133.19,1117.77,1120.15,4513200,560.64
3/31/2014,1130.4,1135,1112.85,1114.51,3880700,557.81
4/1/2014,1120.27,1137.5,1118,1134.89,2181000,568.01
4/2/2014,1141.9,1144.8,1124,1135.1,4168000,568.12
4/3/2014,573.39,588.3,566.01,571.5,4018300,571.5
4/4/2014,578.55,579.72,544.49,545.25,5363700,545.25
4/7/2014,544.79,549.85,530.53,540.63,3961600,540.63
4/8/2014,545.05,559.88,544.7,557.51,3482500,557.51
4/9/2014,565.84,567.8,555.38,567.04,3031600,567.04
4/10/2014,568,568.21,545.5,546.69,3294500,546.69
4/11/2014,537.94,547.59,533.4,537.76,3174700,537.76
4/14/2014,543.66,553.02,540.52,545.2,2541200,545.2
4/15/2014,551,552.89,530.64,548.7,3997800,548.7
4/16/2014,557.7,564,553.1,563.9,4582200,563.9
4/17/2014,556.32,557,539.4,543.34,5614700,543.34
4/21/2014,544,544,534,539.37,2425100,539.37
4/22/2014,536,548,536,545.5,2331100,545.5
4/23/2014,543.67,544.8,528.13,537.51,1955700,537.51
4/24/2014,541.69,542.5,531,534.44,2067400,534.44
4/25/2014,532.26,533.86,522.5,523.1,2370000,523.1
4/28/2014,525.8,525.9,511,522.98,3752800,522.98
4/29/2014,523.89,537.76,523,536.33,2535200,536.33
4/30/2014,535.12,536.34,529.09,534.88,2038500,534.88
5/1/2014,534.25,539.91,532.86,538.53,2004300,538.53
5/2/2014,541.44,542.4,533.27,533.87,1780800,533.87
5/5/2014,530.24,535.72,527.58,535.33,1228400,535.33
5/6/2014,533.41,534.55,522.26,522.57,1835000,522.57
5/7/2014,523.25,524.43,511.09,518,3074300,518
5/8/2014,515.72,527.35,514.46,520.17,2452000,520.17
5/9/2014,518.65,527.35,514.28,526.62,2261200,526.62
5/12/2014,531.84,538.75,527.51,538.43,1948400,538.43
5/13/2014,539.58,543.99,537.9,541.54,2012000,541.54
5/14/2014,541.82,541.82,533.11,534.41,1280900,534.41
5/15/2014,533.14,534,525.31,529.12,1832900,529.12
5/16/2014,529.6,530.84,523.57,528.3,1907700,528.3
5/19/2014,528.88,539.35,525.66,538.83,1976500,538.83
5/20/2014,540,546.35,536.57,540.39,2425300,540.39
5/21/2014,542.9,549.75,542.11,549.7,1564700,549.7
5/22/2014,552.2,557.96,551,555.45,2149700,555.45
5/23/2014,558.13,565,554.17,563.8,2672500,563.8
5/27/2014,567.78,574.87,564.15,574.87,2185800,574.87
5/28/2014,574.57,577.66,569.95,570.45,1581600,570.45
5/29/2014,573.39,573.48,568.45,570.56,1411100,570.56
5/30/2014,571.64,572.58,565.79,571.65,1871700,571.65
6/2/2014,569.75,570.41,556.7,564.34,1660500,564.34
6/3/2014,560.9,562.4,552.53,554.51,2031300,554.51
6/4/2014,551.52,558.58,548.56,553.76,1729100,553.76
6/5/2014,557.11,565,555.05,564.93,1793400,564.93
6/6/2014,568.16,568.8,559.58,566.03,1740200,566.03
6/9/2014,566.75,572,565.22,570.73,1529700,570.73
6/10/2014,568.78,572,566.13,568.3,1483800,568.3
6/11/2014,565.92,568.97,563.68,567.5,1129000,567.5
6/12/2014,567,567,557.15,559.5,1546500,559.5
6/13/2014,560.08,560.65,553.72,560.35,1353300,560.35
6/16/2014,557.25,557.99,550,552.3,1938500,552.3
6/17/2014,552.36,553.74,547.47,550.62,1477600,550.62
6/18/2014,552.8,561.4,551.58,560.66,2060600,560.66
6/19/2014,561.15,565,556.67,564.99,2627400,564.99
6/20/2014,566.45,566.77,559.37,566.52,3160600,566.52
6/23/2014,564.35,574.44,563.5,574.29,1722800,574.29
6/24/2014,574.22,582.25,569.16,572.54,2844300,572.54
6/25/2014,573.55,587.3,573.26,585.93,2114700,585.93
6/26/2014,589.3,589.6,579.6,584.77,2002300,584.77
6/27/2014,585.45,587.88,582.62,585.69,2021300,585.69
6/30/2014,586.76,587.71,583.29,584.67,1478900,584.67
7/1/2014,587.65,593.66,586.29,591.49,1643200,591.49
7/2/2014,592.26,594.15,589.11,590.78,1195800,590.78
7/3/2014,591.7,594.25,589,593.08,898900,593.08
7/7/2014,593.51,595.65,587.94,590.76,1336700,590.76
7/8/2014,586.37,587.97,574,578.4,2125200,578.4
7/9/2014,578.95,584.1,577,583.36,1372800,583.36
7/10/2014,573,585.25,572.1,580.04,1436200,580.04
7/11/2014,581,588.23,580.58,586.65,1511600,586.65
7/14/2014,590.6,594.86,586.69,594.26,1951600,594.26
7/15/2014,595.15,595.3,585.31,593.06,1673800,593.06
7/16/2014,596.89,597,590.25,590.62,1440800,590.62
7/17/2014,588.97,589.5,576.85,580.82,2935300,580.82
7/18/2014,603.01,606.7,590.92,605.11,4871600,605.11
7/21/2014,601.35,604.16,594.45,598.44,2237900,598.44
7/22/2014,599.7,608.89,599.26,603.57,1881600,603.57
7/23/2014,602.05,607.05,601.35,605.19,1106000,605.19
7/24/2014,605.53,608.91,601,603.01,1355000,603.01
7/25/2014,599.25,601,595.75,598.08,1360000,598.08
7/28/2014,597.75,601.1,592.59,599.02,1358100,599.02
7/29/2014,597.7,598.49,592.17,593.95,1366600,593.95
7/30/2014,595.81,598.45,592.7,595.44,1215100,595.44
7/31/2014,588.96,591.99,577.68,579.55,2309500,579.55
8/1/2014,578.55,583.43,570.3,573.6,2213300,573.6
8/4/2014,576.51,583.82,572.26,582.27,1519400,582.27
8/5/2014,579.38,580.2,570.31,573.14,1643800,573.14
8/6/2014,569.5,578.64,567.45,574.49,1322800,574.49
8/7/2014,576.05,578.31,569.43,571.81,1163000,571.81
8/8/2014,572.02,579.56,569.02,577.94,1493300,577.94
8/11/2014,579,579.69,575.3,577.25,1203400,577.25
8/12/2014,575,575.9,569.91,572.12,1394500,572.12
8/13/2014,576.45,586.13,575.2,584.56,1903300,584.56
8/14/2014,586.69,587.8,580.92,584.65,1272900,584.65
8/15/2014,587.5,589.47,580.76,583.71,1723400,583.71
8/18/2014,587.1,595.05,586.55,592.7,1466000,592.7
8/19/2014,595.59,597.81,594.44,597.11,1043200,597.11
8/20/2014,596.95,596.99,593,595.41,967300,595.41
8/21/2014,594.9,595.25,591.1,592.42,1132000,592.42
8/22/2014,593.27,594.99,589.8,592.54,877200,592.54
8/25/2014,594.77,595.58,589.26,590.57,1295600,590.57
8/26/2014,592,592.05,587.45,588.12,1471700,588.12
8/27/2014,587.81,589.37,580.9,583,1364600,583
8/28/2014,580.02,584.71,577.88,580.32,1405800,580.32
8/29/2014,582.35,582.9,578.24,582.36,1206100,582.36
9/2/2014,582.95,589.3,582.4,588.63,1583000,588.63
9/3/2014,591.73,594.49,586.5,589.52,1579000,589.52
9/4/2014,592.13,598,590.6,593.14,1630800,593.14
9/5/2014,595.13,598.5,593.55,597.78,1799100,597.78
9/8/2014,599.14,603.52,598.02,601.63,1599200,601.63
9/9/2014,600.27,600.6,590.48,591.97,1571200,591.97
9/10/2014,591.74,593.72,587.14,593.42,1160100,593.42
9/11/2014,590,591.95,586.04,591.11,1501400,591.11
9/12/2014,590.39,591.48,583.28,584.9,1851500,584.9
9/15/2014,582.24,583.92,577.01,581.64,1545400,581.64
9/16/2014,580.95,590.15,580.95,588.78,1579600,588.78
