Date,Open,High,Low,Close,Volume,Adj Close
12/24/2013,58.27,58.58,56.91,57.96,46617800,57.96
12/26/2013,58.32,58.38,57.37,57.73,55101000,57.73
12/27/2013,57.48,57.68,55.25,55.44,60466000,55.44
12/30/2013,54.93,55.18,53.43,53.71,68307000,53.71
12/31/2013,54.12,54.86,53.91,54.65,43076200,54.65
1/2/2014,54.83,55.22,54.19,54.71,43195500,54.71
1/3/2014,55.02,55.65,54.53,54.56,38246200,54.56
1/6/2014,54.42,57.26,54.05,57.2,68852600,57.2
1/7/2014,57.7,58.55,57.22,57.92,77207400,57.92
1/8/2014,57.6,58.41,57.23,58.23,56682400,58.23
1/9/2014,58.65,58.96,56.65,57.22,92253300,57.22
1/10/2014,57.13,58.3,57.06,57.94,42449500,57.94
1/13/2014,57.91,58.25,55.38,55.91,63010900,55.91
1/14/2014,56.46,57.78,56.1,57.74,37503600,57.74
1/15/2014,57.98,58.57,57.27,57.6,33663400,57.6
1/16/2014,57.26,58.02,56.83,57.19,34541800,57.19
1/17/2014,57.3,57.82,56.07,56.3,40849200,56.3
1/21/2014,56.6,58.58,56.5,58.51,48669200,58.51
1/22/2014,58.85,59.31,57.1,57.51,61352900,57.51
1/23/2014,56.37,56.68,55.69,56.63,47951800,56.63
1/24/2014,56.15,56.42,54.4,54.45,55200700,54.45
1/27/2014,54.73,54.94,51.85,53.55,73924100,53.55
1/28/2014,54.02,55.28,54,55.14,48191200,55.14
1/29/2014,54.61,54.95,53.19,53.53,92995600,53.53
1/30/2014,62.12,62.5,60.46,61.08,150178900,61.08
1/31/2014,60.47,63.37,60.17,62.57,87794600,62.57
2/3/2014,63.03,63.77,60.7,61.48,74866600,61.48
2/4/2014,62.05,63.14,61.82,62.75,45985500,62.75
2/5/2014,62.74,63.16,61.27,62.19,51685100,62.19
2/6/2014,61.46,62.78,61.46,62.16,42086500,62.16
2/7/2014,62.27,64.57,62.22,64.32,60704300,64.32
2/10/2014,64.3,64.49,63.47,63.55,43666100,63.55
2/11/2014,63.75,65,63.35,64.85,45675600,64.85
2/12/2014,64.92,65.06,64.05,64.45,47282100,64.45
2/13/2014,64.18,67.33,64.05,67.33,61911700,67.33
2/14/2014,67.5,67.58,66.72,67.09,36694900,67.09
2/18/2014,66.94,67.54,66.07,67.3,43809900,67.3
2/19/2014,67.05,69.08,67,68.06,62087100,68.06
2/20/2014,67.73,70.11,65.73,69.63,130928900,69.63
2/21/2014,69.69,69.96,68.45,68.59,70932400,68.59
2/24/2014,68.74,71.44,68.54,70.78,76620300,70.78
2/25/2014,70.95,71,69.45,69.85,52077000,69.85
2/26/2014,70.19,71.22,68.85,69.26,55322700,69.26
2/27/2014,69.34,70.01,68.87,68.94,41653700,68.94
2/28/2014,69.47,69.88,67.38,68.46,66783700,68.46
3/3/2014,66.96,68.05,66.51,67.41,56824100,67.41
3/4/2014,68.66,68.9,67.62,68.8,42013500,68.8
3/5/2014,69.69,71.97,69.62,71.57,74567700,71.57
3/6/2014,71.88,71.89,70.25,70.84,46026500,70.84
3/7/2014,71.08,71.18,69.47,69.8,38927000,69.8
3/10/2014,70.77,72.15,70.51,72.03,59871600,72.03
3/11/2014,72.5,72.59,69.96,70.1,59408300,70.1
3/12/2014,69.86,71.35,69,70.88,46340500,70.88
3/13/2014,71.29,71.35,68.15,68.83,57091000,68.83
3/14/2014,68.49,69.43,67.46,67.72,48227000,67.72
3/17/2014,68.18,68.95,66.62,68.74,52197000,68.74
3/18/2014,68.76,69.6,68.3,69.19,40827000,69.19
3/19/2014,69.17,69.29,67.47,68.24,43981000,68.24
3/20/2014,68.01,68.23,66.82,66.97,44439000,66.97
3/21/2014,67.53,67.92,66.18,67.24,59999900,67.24
3/24/2014,67.19,67.36,63.36,64.1,85696000,64.1
3/25/2014,64.89,66.19,63.78,64.89,68786000,64.89
3/26/2014,64.74,64.95,60.37,60.39,97503900,60.39
3/27/2014,60.51,61.9,57.98,60.97,112650000,60.97
3/28/2014,61.34,61.95,59.34,60.01,67052000,60.01
3/31/2014,60.78,61.52,59.87,60.24,53011000,60.24
4/1/2014,60.46,62.66,60.24,62.62,59291000,62.62
4/2/2014,63.21,63.91,62.21,62.72,66277000,62.72
4/3/2014,62.55,63.17,59.13,59.49,83859000,59.49
4/4/2014,59.94,60.2,56.32,56.75,125214400,56.75
4/7/2014,55.9,58,55.44,56.95,108488000,56.95
4/8/2014,57.68,58.71,57.17,58.19,78836000,58.19
4/9/2014,59.63,62.46,59.19,62.41,100215000,62.41
4/10/2014,63.08,63.18,58.68,59.16,114988000,59.16
4/11/2014,57.6,60.31,57.31,58.53,91452000,58.53
4/14/2014,60.09,60.45,57.78,58.89,72325000,58.89
4/15/2014,59.29,59.68,55.88,59.09,108623000,59.09
4/16/2014,59.79,60.19,57.74,59.72,78774000,59.72
4/17/2014,59.3,60.58,58.72,58.94,88040000,58.94
4/21/2014,59.46,61.24,59.15,61.24,60364000,61.24
4/22/2014,62.65,63.44,62.22,63.03,60631000,63.03
4/23/2014,63.45,63.48,61.26,61.36,96565000,61.36
4/24/2014,63.6,63.65,59.77,60.87,138769000,60.87
4/25/2014,59.97,60.01,57.57,57.71,92502000,57.71
4/28/2014,58.05,58.31,54.66,56.14,107758000,56.14
4/29/2014,56.09,58.28,55.84,58.15,75557000,58.15
4/30/2014,57.58,59.85,57.16,59.78,76093000,59.78
5/1/2014,60.43,62.28,60.21,61.15,82429000,61.15
5/2/2014,61.3,61.89,60.18,60.46,54189000,60.46
5/5/2014,59.67,61.35,59.18,61.22,46057000,61.22
5/6/2014,60.98,61.15,58.49,58.53,55901000,58.53
5/7/2014,58.77,59.3,56.26,57.39,78587000,57.39
5/8/2014,57.23,58.82,56.5,56.76,61251000,56.76
5/9/2014,56.85,57.65,56.38,57.24,52584000,57.24
5/12/2014,57.98,59.9,57.98,59.83,48575000,59.83
5/13/2014,59.66,60.89,59.51,59.83,48525000,59.83
5/14/2014,59.53,60.45,58.95,59.23,47429000,59.23
5/15/2014,59.26,59.38,57.52,57.92,56814000,57.92
5/16/2014,58.31,58.45,57.31,58.02,47933000,58.02
5/19/2014,57.89,59.56,57.57,59.21,43034000,59.21
5/20/2014,59.5,60.19,58.18,58.56,53931000,58.56
5/21/2014,58.56,60.5,58.25,60.49,58992000,60.49
5/22/2014,60.94,61.48,60.4,60.52,54200000,60.52
5/23/2014,60.41,61.45,60.15,61.35,38294000,61.35
5/27/2014,61.62,63.51,61.57,63.48,55682000,63.48
5/28/2014,63.39,64.14,62.62,63.51,47795000,63.51
5/29/2014,63.84,64.3,63.51,63.83,42700000,63.83
5/30/2014,63.95,64.17,62.56,63.3,45253500,63.3
6/2/2014,63.23,63.59,62.05,63.08,35947400,63.08
6/3/2014,62.62,63.42,62.32,62.87,32217000,62.87
6/4/2014,62.45,63.59,62.07,63.34,36514000,63.34
6/5/2014,63.66,64.36,62.82,63.19,47352000,63.19
6/6/2014,63.37,63.48,62.15,62.5,42386300,62.5
6/9/2014,62.4,63.34,61.79,62.88,37573600,62.88
6/10/2014,63.53,65.82,63.5,65.77,69206900,65.77
6/11/2014,65.32,65.8,64.9,65.78,44158300,65.78
6/12/2014,65.85,66.47,64.06,64.29,55642800,64.29
6/13/2014,64.7,64.97,63.83,64.5,29383800,64.5
6/16/2014,64.16,64.88,63.75,64.19,30856800,64.19
6/17/2014,64.1,64.88,63.93,64.4,27636500,64.4
6/18/2014,64.49,65.75,64.05,65.6,35493200,65.6
6/19/2014,65.46,65.58,64.21,64.34,34133800,64.34
6/20/2014,64.46,64.81,63.35,64.5,46407900,64.5
6/23/2014,64.32,65.66,64.22,65.37,34434000,65.37
6/24/2014,65.36,67.17,65.27,65.72,57284100,65.72
6/25/2014,65.58,67.48,65.57,67.44,44245500,67.44
6/26/2014,68,68,66.9,67.13,47646700,67.13
6/27/2014,67.31,67.7,66.84,67.6,46444300,67.6
6/30/2014,67.46,67.92,67.13,67.29,27102800,67.29
7/1/2014,67.58,68.44,67.39,68.06,33166100,68.06
7/2/2014,68.04,68.3,65.79,66.45,41805900,66.45
7/3/2014,66.86,67,65.76,66.29,25203200,66.29
7/7/2014,66.3,66.57,65.12,65.29,28707100,65.29
7/8/2014,65.06,65.56,62.21,62.76,68855600,62.76
7/9/2014,63.41,65.12,63.15,64.97,51378000,64.97
7/10/2014,63.31,65.34,63.05,64.87,44388200,64.87
7/11/2014,65.28,66.59,64.79,66.34,39167800,66.34
7/14/2014,67.13,68.17,66.9,67.9,38468000,67.9
7/15/2014,67.96,68.09,66.26,67.17,44213200,67.17
7/16/2014,67.54,67.94,67.07,67.66,29594000,67.66
7/17/2014,67.03,67.85,66.04,66.41,38188000,66.41
7/18/2014,66.8,68.46,66.16,68.42,42456000,68.42
7/21/2014,68.81,69.96,68.5,69.4,49539000,69.4
7/22/2014,69.76,69.77,68.61,69.27,40398000,69.27
7/23/2014,69.74,71.33,69.61,71.29,78435000,71.29
7/24/2014,75.96,76.74,74.51,74.98,124168000,74.98
7/25/2014,74.99,75.67,74.66,75.19,45917000,75.19
7/28/2014,75.17,75.5,73.85,74.92,41725000,74.92
7/29/2014,74.72,74.92,73.42,73.71,41324000,73.71
7/30/2014,74.21,75.19,74.13,74.68,36853000,74.68
7/31/2014,74,74.17,72.44,72.65,43992000,72.65
8/1/2014,72.22,73.22,71.55,72.36,43535000,72.36
8/4/2014,72.36,73.88,72.36,73.51,30777000,73.51
8/5/2014,73.2,73.59,72.18,72.69,34986000,72.69
8/6/2014,72.02,73.72,71.79,72.47,30986000,72.47
8/7/2014,73,74,72.7,73.17,38141000,73.17
8/8/2014,73.4,73.43,72.56,73.06,27202000,73.06
8/11/2014,73.46,73.91,73.06,73.44,24591000,73.44
8/12/2014,73.09,73.33,72.22,72.83,27419000,72.83
8/13/2014,73.12,74.25,73.05,73.77,29266000,73.77
8/14/2014,73.97,74.38,73.69,74.3,22207000,74.3
8/15/2014,74.32,74.65,73,73.63,38846600,73.63
8/18/2014,74,74.72,73.96,74.59,23974000,74.59
8/19/2014,74.81,75.58,74.51,75.29,26679000,75.29
8/20/2014,74.97,75.18,74.62,74.81,22917000,74.81
8/21/2014,74.92,75.19,74.41,74.57,20102000,74.57
8/22/2014,74.34,74.73,73.57,74.57,20897000,74.57
8/25/2014,74.94,75.28,74.79,75.02,19734000,75.02
8/26/2014,75,75.99,74.73,75.96,23993000,75.96
8/27/2014,75.27,75.49,74.46,74.63,36323000,74.63
8/28/2014,74,74.43,73.73,73.86,21947000,73.86
8/29/2014,74.3,74.82,74.01,74.82,26241000,74.82
9/2/2014,75.01,76.7,74.82,76.68,34979000,76.68
9/3/2014,77.14,77.48,75.6,75.83,32389000,75.83
9/4/2014,75.89,76.93,75.53,75.95,26676000,75.95
9/5/2014,76.1,77.38,75.6,77.26,29476000,77.26
9/8/2014,77.26,78.17,77.01,77.89,28183000,77.89
9/9/2014,77.59,78.17,76.2,76.67,28769300,76.67
9/10/2014,76.52,77.95,76.51,77.43,29864000,77.43
9/11/2014,77.13,78.36,77.05,77.92,32219000,77.92
9/12/2014,78.02,78.3,77.1,77.48,26676800,77.48
9/15/2014,77.15,77.25,73.43,74.58,49576900,74.58
9/16/2014,73.52,76.23,73.07,76.08,37672600,76.08
9/17/2014,75.96,77.25,75.57,76.43,28693000,76.43
9/18/2014,76.77,77.33,76.52,77,22983300,77
